result start :[0.38450292397660846, 0.34736842105263133, 0.29671052631578898, 0.39858292730149203, 0.37493154716009242, 0.35182030309765328]. 
Generate for d :0.21499991416931152s. 
100 d_epoch :501.3978011608124s. 
0	0.384502923977	0.347368421053	0.296929824561	0.398448184872	0.374834165226	0.351994507594
0	0.384502923977	0.347368421053	0.296929824561	0.398448184872	0.374866760121	0.352041321429
0	0.384502923977	0.347368421053	0.296929824561	0.398448184872	0.374866760121	0.352011742879
0	0.384502923977	0.347368421053	0.296929824561	0.398448184872	0.374866760121	0.352011742879
0	0.383771929825	0.347368421053	0.296929824561	0.397933624865	0.374847794155	0.351993204383
0	0.384502923977	0.347368421053	0.296929824561	0.398448184872	0.374899355017	0.352043336624
0	0.385233918129	0.347368421053	0.297368421053	0.398962744878	0.374950915878	0.35235820106
0	0.385233918129	0.347368421053	0.297368421053	0.399097487308	0.375048297812	0.352430827652
0	0.385964912281	0.347368421053	0.297368421053	0.399612047315	0.375099858674	0.352481102435
0	0.386695906433	0.347807017544	0.297368421053	0.400126607321	0.375439149968	0.352520651909
0	0.386695906433	0.347807017544	0.297368421053	0.400126607321	0.375439149968	0.352520651909
0	0.386695906433	0.347807017544	0.297368421053	0.399991864892	0.375337002434	0.352414273928
0	0.385964912281	0.347807017544	0.297368421053	0.399477304885	0.375285441573	0.352358846673
0	0.385964912281	0.348245614035	0.297149122807	0.399477304885	0.375573172006	0.352242743078
0	0.385964912281	0.348684210526	0.297149122807	0.399857122462	0.376135406695	0.352509882405
0	0.385233918129	0.348684210526	0.297149122807	0.399342562455	0.376064064553	0.352438540263
0	0.385233918129	0.349122807018	0.297368421053	0.398962744878	0.376077290731	0.352354489984
0	0.385964912281	0.349122807018	0.297587719298	0.399477304885	0.376161446487	0.35257136061
0	0.385964912281	0.349122807018	0.297587719298	0.399477304885	0.376161446487	0.352572307145
0	0.385964912281	0.349122807018	0.297587719298	0.399477304885	0.376161446487	0.352580931487
0	0.385964912281	0.349122807018	0.297587719298	0.399477304885	0.376194041383	0.352610707687
0	0.385964912281	0.349122807018	0.297807017544	0.399477304885	0.376194041383	0.352769891536
0	0.385964912281	0.349122807018	0.297587719298	0.399612047315	0.376291423317	0.352206138757
0	0.385964912281	0.349122807018	0.297587719298	0.399612047315	0.376324018213	0.352242187378
0	0.385964912281	0.349561403509	0.298026315789	0.399612047315	0.376611748646	0.352541562411
0	0.385964912281	0.349561403509	0.298026315789	0.399612047315	0.376611748646	0.352558377723
0	0.385964912281	0.349561403509	0.298026315789	0.399612047315	0.376611748646	0.352565344825
0	0.385233918129	0.349561403509	0.298026315789	0.399097487308	0.376527592889	0.352517982194
